cohort_id,cohort_label,cohort_description,registry_or_source,enrollment_start_year,enrollment_end_year,total_unique_patients,primary_publication_study_id,primary_publication_overrides,overlap_notes
1125,EBMT_CMWP_MDS_MSD_vs_HaploPTCy,"EBMT Chronic Malignancies Working Party (CMWP) registry retrospective cohort of 1829 adult patients with MDS who underwent first allo-HSCT from MSD (n=1414) or haploidentical family donors with PTCy (HD, n=415) between 2014 and 2017 across 270 centers. Inclusion: family donor >=2 Ag mismatch and at least haplotype (3/6) matched for HD arm; all HD received PTCy. MSD arm received mixed GVHD prophylaxis (95.9% non-PTCy: 37.9% ATG, 7.7% alemtuzumab, others; only 4.1% received PTCy). Distinct cohort from EBMT_CMWP_UD_MDS (cohort 1035, Battipaglia/Robin MUD/MMUD MDS PTCy vs ATG, 2012-2019) by donor strata (MSD/Haplo vs MUD/MMUD) and overlapping but distinct enrollment window.",EBMT,2014,2017,1829,318,NA,EBMT CMWP MDS registry source shared with cohort 1035 (MUD/MMUD strata) but non-overlapping donor categories. Family donor data (MSD + haploid family) reported here; unrelated donor data reported in cohort 1035.
1126,SantPau_Barcelona_TBI_MAC_AL_MDS,"Single-center retrospective cohort of 87 consecutive adult patients (<55 years old) with poor-prognosis acute leukemia (AML/ALL) or myelodysplastic syndromes (MDS) who received an HLA-matched or single-allele mismatched (HLA A, B, C, DRB1, DQB1) related or unrelated allo-SCT with ablative TBI-based myeloablative conditioning at the Division of Adult Clinical Hematology, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain, between January 2009 and December 2021. Two sequential era arms: (i) historical CyTBI (n=59, transplanted 2009-2015): cyclophosphamide 120 mg/kg (60 mg/kg D-6, D-5) plus TBI 13.5 Gy (hyperfractionated, 6 fractions over 3 days), CNI (tac or CsA) + short-course MTX, with ATG thymoglobulin 6 mg/kg added for 9/10 mismatch; (ii) prospective FluTBI-PTCy (n=28, 2016-2021, registered single-center protocol): fludarabine 120 mg/m2 PO or 90 mg/m2 IV + TBI 8.8 or 13.5 Gy (age-assigned: 13.5 Gy AML/MDS <41 yr or ALL <46 yr; 8.8 Gy AML/MDS 41-55 yr or ALL 46-55 yr), with PTCy 50 mg/kg D+3,+4 + single-agent tacrolimus. PBSC graft predominant (97%). Institutional overlap with cohort 1048 (SantPau_Barcelona_Esquirol_UCBT_Haplo) by center but distinct patient population (matched/single-mismatch TBI-MAC vs UCBT/haplo).",single_center,2009,2021,87,320,NA,"Same institution (Hospital de la Santa Creu i Sant Pau, Barcelona) as cohort 1048 (Esquirol UCBT/Haplo 2005-2017) but distinct patient population: matched/single-allele mismatched related/unrelated only, TBI-MAC only, AL/MDS only. Potential temporal overlap 2013-2017 with cohort 1048 but different donor strata. Likely also overlaps institutionally with Garcia-Cadenas 2020 single-center protocol publication (ref 12)."
1127,SantPau_Barcelona_Redondo_HLAmatched,"Single-center retrospective cohort of 226 consecutive adult patients undergoing allo-HCT from HLA-identical or single-allele mismatched (HLA A/B/C/DRB1/DQB1) MSD or VUD donor at Hospital de la Santa Creu i Sant Pau, Barcelona, Spain, between January 2012 and June 2022. Three GvHD prophylaxis cohorts: Cohort-1 (n=58, 26%, 2012-2016) CNI+short-course MTX or MMF (predominantly MAC TBI-based, 79%); Cohort-2 (n=87, 38%, 2012-2016) TAC-SIRO within two clinical trials (100% RIC); Cohort-3 (n=81, 36%, Jan 2016-Jun 2022) PTCy 50 mg/kg D+3,+4 + single-agent TAC (35% MAC TBI-based, 65% RIC). ATG (Thymoglobulin 6 mg/kg total) added for VUD mismatched donors in Cohorts 1-2. Includes 9/10 or 10/10 MSD or VUD. PBSC graft in all but 3. Distinct from cohort 1048 (SantPau_Barcelona_Esquirol_UCBT_Haplo) at same institution which covers UCBT vs haplo only.",single_center,2012,2022,226,321,NA,"Distinct from cohort 1048 (Sant Pau UCBT/Haplo). The Redondo 2023 paper (study_id 20 per refs, TBI MAC sequencing) likely reports on a TBI-MAC subset of this Cohort-3 PTCy arm; partial overlap possible."
1128,EBMT_PDWP_pediatric_AML,"EBMT Pediatric Diseases Working Party (PDWP) retrospective multicenter cohort of pediatric patients (<18 years) with AML in CR1 or CR2 undergoing first allo-HCT from 10/10 MUD with ATG (n=420) or haploidentical family donor (>=2 HLA mismatches) with PT-Cy (n=96) between 2011 and 2021. Transplants performed in 117 EBMT centers. All received myeloablative conditioning (MAC). Graft source BM or PBSC. Patients with ex vivo T-cell depletion, alemtuzumab use, or ATG+PT-Cy combination excluded. Matched-pair analysis with exact match on disease status, cell source and age group at HCT, and nearest match on year of HCT, age at diagnosis, FtM, Lansky, CMV match: yielded 253 MUD : 95 haplo matched pairs (max 3 MUD per haplo). Distinct from EBMT_ALWP (cohort 1024) which is adult acute leukemia; this is pediatric AML through PDWP-EBMT.",EBMT,2011,2021,516,326,NA,"PDWP-EBMT pediatric AML registry. Distinct working party (PDWP) from cohort 1024 (ALWP). Possible overlap with prior Ruggeri PDWP-EBMT pediatric ALL paper (Ruggeri 2021 TCT, ref 19) but disease differs."
1129,SaintLouis_Paris_BKHC,"Single-center retrospective cohort of 409 consecutive allo-HCT recipients at Saint-Louis referral academic hospital (Paris, France) between January 2016 and January 2019. Adults and young adults (>=14 yrs); median age 47 (31-58); 60% male. Mixed donor types: matched related 130 (32%), matched unrelated 188 (46%), haploidentical 40 (10%), mismatched unrelated 43 (11%), UCB 9 (2%), other 8 (2%). Stem cell source: PBSC 80%, BM 18%, UCB 2%. Conditioning: MAC 28%, RIC/NMA 72%. Cyclophosphamide in conditioning 28% (115/409, 59 MAC + 56 RIC). GvHD prophylaxis groups: CsA 6%, CsA+MMF 44%, PTCy/CsA/MMF 13% (n=51), CsA+MTX 27%, other 11%. ATG 61%. Median follow-up 641 days. Primary aim: BKHC incidence and risk factors with competing-risk and Fine-Gray analysis. PTCy analyzed as risk-factor covariate, not as separately reported arm.",single_center,2016,2019,409,327,NA,"Saint-Louis Paris is a high-volume French referral center; potential overlap with other Saint-Louis publications (Michonneau, Peffault de Latour, Socie group). Flag for consolidator."
1130,FredHutch_lateCMV_PET_LET,"Single-center retrospective cohort of CMV seropositive recipients of allogeneic HCT at Fred Hutchinson Cancer Center (Fred Hutch), Seattle, WA, who survived at least 100 days after HCT. Two enrollment eras: pre-emptive therapy (PET) cohort 2001-2017 (n=2155 day-100 survivors) and letermovir (LET) cohort 2018-2021 (n=314 day-100 survivors); total n=2469 day-100 survivors. Five GVHD prophylaxis strata: CNI+MMF (PET 38%, LET 18%), CNI+MTX (PET 45%, LET 36%), PT-Cy (PET 7% n=143, LET 22% n=68; total n=211), Sirolimus-based (PET 6%, LET 24%), Other (PET 4%, LET 1%). All patients underwent PCR monitoring and PET before day 100; high-risk patients had prolonged surveillance. Diseases: AML/MDS (PET 48%, LET 56%), CLL (PET 17%, LET 4%), CML (PET 12%, LET 18%), ALL (PET 13%, LET 16%), non-malignant (PET 8%, LET 6%). Donor types: cord blood, matched related, mismatched related, matched unrelated, mismatched unrelated. Despite first author Sadowska-Klasa's affiliation with Medical University of Gdansk Poland, this is a Fred Hutch institutional cohort (data, IRB, accrual, follow-up at Fred Hutch); A.S.-K. was a visiting fellow funded by Polish NAWA and FHCC Joel D. Meyers Scholarship. Distinct from PALG_Polish_registry (cohort 1047) which is a Polish multicenter cohort of haplo/MMUD patients 2015-2019.",single_center,2001,2021,2469,328,NA,"Subset overlaps with Ueda Oshima 2023 Blood Advances (HLA-matched PBSCT subset analyzing GVHD prophylaxis impact on CMV) and Boeckh 2003 Blood (earlier Fred Hutch late CMV cohort) — same institutional source population over different time windows. Patients pre-2001 (Boeckh 2003) not included here. Polish first authorship reflects A.S.-K.'s training fellowship, not Polish institutional cohort participation."
1131,EBMT_CIBMTR_MM_haplo,"Joint EBMT/CIBMTR retrospective registry analysis of 96 adult patients with relapsed/refractory multiple myeloma undergoing haploidentical allo-HCT as salvage treatment after recurrent disease between 2008 and 2016. All patients had failed at least 1 previous auto-HCT; 27.1% had failed 2 prior auto-HCTs and 4.2% had failed 3. EBMT contributed 56 patients and CIBMTR 40 patients. PT-Cy GVHD prophylaxis in 73 (81.1%); non-PT-Cy in 17 (18.9%). Stem cell source: PB 65.2%, BM 34.7%. Conditioning: RIC/NMAC 81.5%, MAC 18.4%. ATG used in 11 (11.7%). Outcomes analyzed only for the 93 patients with complete relapse information. MM-specific cohort distinct from EBMT_ALWP (1024, acute leukemia) and EBMT_CIBMTR_DLBCL_LWP (1046, lymphoma).",multicenter_collaboration,2008,2016,96,332,NR,"EBMT/CIBMTR registry cohort, MM-specific. Distinct from EBMT_ALWP (acute leukemia) and EBMT_CIBMTR_DLBCL_LWP (lymphoma). May share institutions with other EBMT/CIBMTR MM publications."
1132,PMH_Toronto_Salas_older_adults,"Single-center retrospective cohort of 651 adults (median age 58 yrs, range 18-76) who underwent first allogeneic HCT at the Hans Messner Allogeneic Transplant Program, Princess Margaret Cancer Centre, University Health Network, Toronto, Canada, between January 2017 and December 2020. Stratified by transplant time period: Period 1 (Jan 2017-Dec 2018, N=322) and Period 2 (Jan 2019-Dec 2020, N=329). Dominant GVHD prophylaxis is dual T-cell depletion ATG-PTCy-CsA (ATG 4.5 mg/kg Jan 2017-May 2018, ATG 2 mg/kg May 2018-Dec 2019; PTCy 50 mg/kg/d D+3/+4; CsA target trough 200-400 ng/L Period 1 reduced to 150-250 ng/L Period 2); alternative regimens include ATG-MTX-CsA and PTCy-MMF-CsA (introduced for MRD PBSC by end 2019). Donors: MRD 23.4-24.5%, 10/10 MUD 46.3-49.2%, 9/10 MMUD 9.7-9.9%, haploidentical 17.6-19.3%. Stem cell source PBSC 94.8-96.6%, BM 3.4-5.2%. Conditioning RIC predominant (Period 1 98.7%, Period 2 61.9%); MAC use increased to 38.1% in Period 2. Standard infection prophylaxis ciprofloxacin (until engraftment), micafungin then posaconazole 3 months, acyclovir 12 months, TMP/SMX or pentamidine; CMV/EBV PCR monitored weekly for 6 months; routine letermovir prophylaxis introduced for high-risk patients during/after Period 2. Likely partial overlap with PrincessMargaret_Toronto_Michelis (cohort 1013, AML/MDS 2014-2017), PMH_CIBMTR_MUD_acute_leukemia_FtoM (cohort 1042, MUD AL 2015-2023), PrincessMargaret_Toronto_MSD_PBSC (cohort 1044, MSD PBSC 2010-2023), PrincessMargaret_Toronto_older_alloHCT (cohort 1119, age >=60, 2013-2017), and PrincessMargaret_Toronto_MDSMPN (cohort 1043, MDS/MPN 2010-2023). Cohort_label specified by lead reviewer as 'older_adults' though this paper includes all adults 18-76 yr.",single_center,2017,2020,651,334,NR,"Partial overlap with multiple PMH/Princess Margaret cohorts (1013, 1042, 1043, 1044, 1119) at the same institution. Adjudicate at consolidation."
1133,EBMT_CMWP_MSD_MDS,"EBMT Chronic Malignancies Working Party (CMWP) registry retrospective study of 404 adult MDS patients undergoing first MSD allo-HCT using PB-derived stem cells between 2014 and 2020 across 52 participating centers (after MED-C follow-up data collection in 2023). Two GVHD prophylaxis arms: PTCy-based (n=66, 16.3%; 66.7% with 2+ additional IS agents, 31.8% with 1 agent, 1.5% PTCy alone; ATG given in only 4/66 (6.1%)) vs conventional 'other' (n=338, 83.7%; CNI-MTX/MMF only n=176 [52.1%], CNI-MTX/MMF+ATG n=162 [47.9%]). All MSD/PBSC. MDS only (de novo 86.8%, secondary 13.2%; AML transformation prior to allo-HCT in 21%). Disease coded by IPSS-R. Median follow-up 4.5 years (PTCy 3.8, Other 4.7). Distinct from cohort 1035 (EBMT_CMWP_UD_MDS, Chalandon 2024) which covers unrelated donors. Likely partial overlap at center level with Chalandon 2024, Robin 2019, Forcade 2022 CMWP MDS publications. Salas 2023 Blood ASH abstract is the conference abstract for the same cohort.",EBMT,2014,2020,404,336,NR,"EBMT CMWP cohort. Different donor stratum (MSD) than cohort 1035 (EBMT_CMWP_UD_MDS, Chalandon 2024). Salas 2023 ASH abstract (Blood 142 Supplement 1, 4938-4940) reports same data, conference abstract only - excluded per protocol."
1134,PrincessMargaret_Toronto_MUD_PBSC,"Single-center retrospective cohort of 444 consecutive adults with hematologic malignancies undergoing first allo-HCT from 10/10 HLA-matched unrelated donor (MUD) with PBSC graft at Princess Margaret Cancer Centre / Hans Messner Allogeneic BMT Program, University Health Network, University of Toronto, between January 2011 and December 2021. No 9/10 MMUD included. Stratified by GVHD prophylaxis era: (i) ATG-based without PTCy (n=84, 2011-2015): 4.5 mg/kg rabbit-ATG (Thymoglobulin) D-3/-2/-1 + CsA + MMF; (ii) ATG(4.5)/PTCy (n=127, Oct 2015-May 2018): 4.5 mg/kg ATG D-3/-2/-1 + PTCy 50 mg/kg D+3,+4 + CsA from D+5; (iii) ATG(2)/PTCy (n=233, May 2018-2021): 2 mg/kg ATG D-2/-1 + PTCy 50 mg/kg D+3,+4 + CsA from D+5. AML 53%, MDS 14%. 26% MAC. Likely partial institutional overlap with Princess Margaret PMH cohorts 1013 (Michelis high-risk AML/MDS 2014-2017, mixed donors), 1042 (PMH+CIBMTR MUD acute leukemia 2015-2023), 1043 (PMH MDS/MPN), 1044 (PMH MSD PBSC), and 1119 (PMH older alloHCT). Distinct by MUD-only restriction, broader timeframe (2011-2021), and 3-arm ATG-dose contrast.",single_center,2011,2021,444,337,NA,"Possible partial overlap with PMH cohorts 1013, 1042, 1043, 1044, 1119 by institution and overlapping enrollment windows. Patients in this MUD-only cohort may appear in cohort 1042 (PMH MUD acute leukemia 2015-2023, ATG-PTCy uniform prophylaxis) and 1119 (PMH older alloHCT 2013-2017). Adjudication required at consolidation."
1135,CIBMTR_HaploPTCy_vs_MUDconv_GvHD,"CIBMTR retrospective registry analysis of adult (>=18 yrs) recipients of first T-cell-replete unmanipulated BM or PBSC allo-HCT for AML/ALL/CML/MDS performed 2013-2017. Compares Haploidentical donor + PTCy/CNI/MMF (Haplo/PTCy) vs HLA-matched unrelated donor (allele-level matched at HLA-A/B/C/DRB1) with conventional CNI+MTX or MMF +/- ATG (MUD/conventional). Parent population: 758 Haplo/PTCy and 2,586 MUD/conventional. Primary analytic cohorts are conditional on GVHD development: (1) grade 2-4 aGVHD subcohort (264 Haplo/PTCy + 1,163 MUD/conv [380 with ATG, 779 without ATG]); (2) cGVHD subcohort (206 Haplo/PTCy + 1,018 MUD/conv [254 ATG, 764 no ATG]). Outcome focus: GVHD organ distribution/severity and post-GVHD NRM/OS. NOT mutually exclusive of CIBMTR cohort 1001 (HaploCy_SibCy_SibCNI, 2012-2017 AML/ALL/MDS center-restricted) or 1011 (HL haplo) - different donor strata (this includes MUD which 1001 excludes; 1001 excludes CML which is included here).",CIBMTR,2013,2017,3344,340,NA,"Overlap likely with other CIBMTR 2013-2017 AML/ALL/MDS adult cohorts (e.g., cohort 1001 HaploCy_SibCy_SibCNI). This study INCLUDES MUD which 1001 excludes; includes CML which 1001 excludes. Patient-level overlap of Haplo/PTCy arm with cohort 1001 HaploCy arm is plausible since both draw from same CIBMTR years. Flagged for consolidator adjudication. NOTE: prompt suggested MDACC PTCy vs conv = Comp 1, but full text of this paper is CIBMTR registry, not single-center MDACC; first author MDACC affiliation only."
1136,PUC_Chile_RIC_AMLMDS,"Single-center retrospective cohort at the Hematopoietic Stem Cell Transplantation Program, Red de Salud Christus UC - Pontificia Universidad Catolica de Chile, Santiago, Chile (LATAM). 52 adult patients with AML (n=37) or MDS (n=15) in CR1 or beyond undergoing first allo-HSCT with reduced-intensity conditioning between 2012 and 2022. Three RIC arms (assignment based on era/availability and physician choice; melphalan-based became more common since 2018 due to busulfan shortages): Flu-Cy-TBI (n=15; Fludarabine 150 mg/m2 + Cyclophosphamide 29 mg/kg + TBI 200 cGy), Flu-Mel (n=30; Fludarabine 150 mg/m2 + Melphalan 100-140 mg/m2), Flu-Bu2 (n=7; Fludarabine 150 mg/m2 + Busulfan 6.4 mg/kg). 450 total allo-HSCT performed at the program over the period; this paper restricts to the 52 RIC AML/MDS subset. GVHD prophylaxis platform changed in 2017: before 2016, donor-dependent (CsA+MTX for MRD; PTCy+Tac+MMF for haploidentical; ATG-based for MUD); since 2017, all patients received uniform PTCy 50 mg/kg D+3,+4 + tacrolimus (6 months) + MMF (30 days). Donor mix heterogeneous within arms: haploidentical predominant (33/52, 63%; significant p=0.001 across arms with more haplo in TBI and Mel arms), MRD (10/52), MUD/MMUD (10/52). 99% PBSC. Median age 50 yrs. From 2012-2023 inclusive (Methods state 2012-2023; Results/Abstract state 2012-2022).",single_center,2012,2022,52,341,NA,"Possible partial overlap with Sarmiento 2020 (Hematol Transfus Cell Ther, ref 9 in this paper) which reported on Chilean haploidentical vs HLA-identical allo-HSCT outcomes from the same PUC Chile program. Same institutional center; broader Sarmiento 2020 publication included benign and malignant hemopathies. Time windows may overlap; check at consolidation."
1137,PMH_Toronto_HC_2015_2021,"Single-center retrospective cohort of 960 consecutive adults undergoing first allogeneic HCT at Princess Margaret Hospital, Toronto, between January 2015 and June 2021. Focus on hemorrhagic cystitis (HC) incidence and interaction between high-dose IV busulfan (HD Bu) and PTCy-based prophylaxis (PTCY-ATG-CsA standard since Oct 2015). 252 (26.5%) MAC, 708 (73.5%) RIC; 695 (72.4%) received PTCy-based prophylaxis (635 PTCY-ATG-CsA + 60 PTCy-based without ATG); 176 (18.4%) ATG-based; 89 (9.3%) other (MTX-CsA/TK or MMF-CsA/TK). PBSC 96.5%. Donors: MSD 27%, 10/10 MUD 46%, 9/10 MMURD 12%, Haplo 16%. Median age 58 yrs. Overlaps with PrincessMargaret_Toronto_Michelis cohort 1013 (Michelis 2014-2017 high-risk AML/MDS), PMH_CIBMTR_MUD_acute_leukemia_FtoM cohort 1042 (PMH MUD 2015-2023 acute leukemia), PrincessMargaret_Toronto_MDSMPN cohort 1043 (2010-2023 MDS/MPN overlap), and PrincessMargaret_Toronto_MSD_PBSC cohort 1044 (2010-2023 MSD PBSC). This is the broadest PMH institutional cohort covering all allo-HCT 2015-2021 with HC outcomes.",single_center,2015,2021,960,346,NR,"Substantial overlap with PMH cohorts 1013, 1042, 1043, 1044. Same Hans Messner program. Salas/Mattsson/Michelis group. HC outcomes are unique to this paper (index publication for HC endpoint at PMH)."
1138,Ankara_3center_MMUD_PTCy_vs_MRD,"Multicenter retrospective cohort across three hematopoietic stem cell transplantation centers in Ankara, Turkey (Gulhane Education and Research Hospital; Ankara Memorial Hospital; Bayindir Sogutozu Hospital) of 90 adult patients (>=18 yrs) with hematologic malignancies (AML 53.4%, ALL ~26.7%, MDS ~12.2%, lymphoma ~7.8%) transplanted between 2016 and 2022. Two arms with 45 patients each: (1) PTCy arm = 9/10 HLA single-antigen mismatched unrelated donor (MMUD) ASCT after myeloablative conditioning (Flu/TBI 800-1200 cGy or Cy/TBI), with GVHD prophylaxis = PTCy 50 mg/kg D+3 and D+4 + methotrexate 15 mg/m2 D+1 then 10 mg/m2 D+3 and D+6 + tacrolimus (5-15 ng/mL) or cyclosporine A 3 mg/kg/day from D+5; (2) Control arm = matched related donor (MRD) ASCT after MAC with conventional CsA-based prophylaxis from D-1 to D+90-180 + methotrexate D+1/+3/+6/+11. ATG, ex vivo TCD, in vivo TCD excluded. Predominantly PBSC graft (88.9% PTCy, 93.4% control). Levofloxacin, valacyclovir, fluconazole, and TMP-SMX given for prophylaxis. CMV PCR and galactomannan twice weekly to D+30 then weekly. Possible duplicate of study 349 (same PDF).",multicenter_collaboration,2016,2022,90,348,NA,"Studies 348 and 349 appear to reference the same Sayin 2024 Mediterr J Hematol Infect Dis paper (identical PDF file size, identical Paperpile filename minus initial 'S'). Consolidator should reconcile as duplicate."
1139,SBTMO_CIBMTR_Brazil_acute_leukemia,"Multicenter retrospective registry cohort of 595 Brazilian adult and pediatric patients (n=595) undergoing first allogeneic HCT for acute leukemia (AML or ALL) in Brazil between January 1, 2014 and December 31, 2018, reported to the CIBMTR through the Brazilian Society for Bone Marrow Transplantation and Cellular Therapy (SBTMO)/CIBMTR collaboration (the Brazilian HCT Registry framework). Three donor arms: MSD n=338 (57%; 248 CR1 + 90 CR2+), Haplo with PTCy n=116 (19%; 60 CR1 + 56 CR2+), and 8/8 MUD n=141 (24%; 79 CR1 + 62 CR2+). ATG predominantly used in MUD (>92%) and not in Haplo (PTCy-based). Acute GVHD data largely unavailable and not analyzed. Authors include Brazilian centers (Hospital Samaritano, Albert Einstein, Hospital Amaral Carvalho, Hospital Sirio-Libanes, UFPR, INCA, Bio Sana's, UFRGS, Beneficencia Portuguesa, UFC, UFRN, Hospital DF Star, HPM-MG, Oncoclinicas, Centro Hemato SC, A.C. Camargo, UNICAMP, AMEO-SP) and CIBMTR (MCW, Duke, Fred Hutch).",national_registry,2014,2018,595,352,NA,"Likely shares patients with several single-center Brazilian publications (e.g., Kerbauy 2021 Transplant Infect Dis from Albert Einstein, cohort 1076 AlbertEinstein_SaoPaulo_Kerbauy_haplo_UD; Arcuri 2021 systematic review) for overlapping institutions/time windows. The SBTMO-CIBMTR registry construct is a federated registry; this study covers only acute leukemias 2014-2018 in CR/CRi at HCT."
1140,Salerno_Avellino_PTCy_ATG,"Two-center retrospective real-life observational cohort of 40 consecutive adult patients with hematological malignancies (AML 67.5%, ALL 22.5%, MM 7.5%, other 2.5%) who underwent haploidentical (n=38) or matched unrelated donor (MUD, n=2) allogeneic HSCT at the Hematology Units of University Hospital San Giovanni di Dio e Ruggi d'Aragona (Salerno) and Hospital S. Giuseppe Moscati (Avellino), Italy, between 2009 and 2021. Stratified by GVHD prophylaxis: PTCY (n=24; cyclophosphamide 50 mg/kg D+3 and D+4 + CSA + MMF) vs ATG (n=16; cumulative ATG 7.5-10 mg/kg pre-stem cell infusion + MTX + CSA or tacrolimus). All in hematological complete remission at transplant. Two MUD HSCTs were in PTCy arm. Conditioning predominantly TBF (PTCy 92%) or BU-FLU (ATG 56%).",multicenter_collaboration,2009,2021,40,353,NA,No known overlap with existing cohorts. Italian two-center retrospective (Salerno + Avellino).
1141,NasserInstitute_Cairo_AML_MSD_PBSC,"Single-center observational cohort (prospective from 1 Jan 2019; retrospective before) of adult AML patients (age 18-60) in CR or nadir undergoing HLA 10/10 fully matched donor (not necessarily sibling) allogeneic peripheral blood stem cell transplantation at the Nasser Institute Hospital for Research and Treatment, Cairo, Egypt, between 4 April 2015 and 1 April 2021. Two arms based on GVHD prophylaxis platform: PT-CY/CSA (n=89, PT-CY 50 mg/kg/day IV D+3 and D+4 total 100 mg/kg [76.4%] or 80 mg/kg [23.6%] + CSA 3 mg/kg IV q12h from D+5; protocol introduced at center on 8 Sept 2017) vs MTX/CSA historical/concurrent control (n=90; MTX 15 mg/m2 D+1, 10 mg/m2 D+3,+6,+11 + CSA 3 mg/kg IV q12h from D-1). All patients received PBSC. No ATG used in either arm. Conditioning: PT-CY arm 100% Flu/Bu (Flu 160 mg/m2 + Bu 16 mg/kg); MTX arm 18.9% Flu(120 mg/m2)/Bu(16 mg/kg), 73.3% Bu(16 mg/kg)/Cy(120 mg/kg), 7.8% Bu(16 mg/kg)/Cy(200 mg/kg). Median age PT-CY 34 yr vs MTX 29 yr (p<0.001). G-CSF mobilized PBSC graft for all patients. 1-year follow-up.",single_center,2015,2021,179,357,NA,New single-center Egyptian cohort; no prior overlap detected with existing cohorts 1001-1122.
1142,JSCT_ATG15_PTCY19_phase2_PBSCT,"Comparative analysis of two Japan Study Group for Cell Therapy and Transplantation (JSCT) multicenter single-arm prospective phase II studies in PBSCT. JSCT-ATG15 (jRCTs011180012, enrolled Jan 2016-Oct 2018) administered low-dose rabbit ATG/thymoglobulin total 2 mg/kg (1 mg/kg/d D-2,-1) + calcineurin inhibitor (CsA or tacrolimus) + short-term MTX after MAC for HLA-matched PBSCT (n=67). JSCT-PTCY19 (jRCTs011190009, enrolled Mar 2020-Jul 2021) administered cyclophosphamide 50 mg/kg D+3,+4 + tacrolimus + MMF after MAC or RIC for HLA-matched or 1-2 allele mismatched PBSCT (n=41). Adults with AML, ALL, MDS, or malignant lymphoma. Multicenter contributing institutions include Hokkaido University Hospital, Sapporo Hokuyu Hospital, Osaka International Cancer Institute, Nagaoka Red Cross Hospital, Kyushu University Hospital, Hamanomachi Hospital, Gifu Municipal Hospital, Osaka University Hospital, and Karatsu Higashimatsuura Medical Center. Primary endpoint of comparative analysis: 2-year GRFS.",multicenter_collaboration,2016,2021,108,358,NA,JSCT-ATG15 phase II results previously reported (Shiratori et al. Bone Marrow Transpl 2021;56:129-136). JSCT-PTCY19 phase II results previously reported (Sugita et al. Bone Marrow Transpl 2024;59:344-349). Current Shiratori 2025 Scientific Reports paper is the formal head-to-head comparative analysis of the two non-overlapping prospective cohorts.
1143,NCI_Cairo_Nasser_MRD_PBSCT,"Two-center comparative cohort of 150 adult patients (age 18-60 yrs) with advanced hematologic malignancies in CR1/CR2 undergoing PBSCT from HLA-matched related donor (MRD) at the National Cancer Institute (NCI) Cairo University and Nasser Institute, Cairo, Egypt. Therapeutic group (n=75, transplanted prospectively December 2017-June 2019) received PTCy 50 mg/kg D+3,+4 + cyclosporine-A (CsA, target trough 200-400 mcg/L, tapered from D+90) after intravenous fludarabine 40 mg/m2 + oral busulfan 16 mg/kg total dose D-5 to D-2 conditioning, with no G-CSF support. Historical control group (n=75, transplanted September 2015-August 2019) received methotrexate (15 mg/m2 D+1, 10 mg/m2 D+3,+6,+11) + CsA (same target/taper) with three MAC regimens: BuCy 64%, BuFlu 24%, TBI/Cy 12%. Two patients in the PTCy arm had a single-antigen mismatched related donor; remainder fully MRD. PBSC only graft source in both arms. Diseases: AML predominant (70.7% PTCy, 57.3% MTX), CML, MDS, ALL, others. Median age 34 PTCy vs 28 MTX (P=.017). Median follow-up 12.5 mo PTCy vs 19 mo MTX.",multicenter_collaboration,2015,2019,150,359,NA,No known overlap with other cohorts in this MA. Egyptian single-country two-center collaboration (NCI Cairo + Nasser Institute).
1144,Basel_USB_9of10_MMUD,"Single-center retrospective cohort, University Hospital Basel, 80 adults receiving 9/10 MMUD allogeneic HCT for hematologic disorders, 2010-2018; 22 received reduced-dose PTCy (40 mg/kg x 2)+CyA+MMF (2016-2018), 58 received ATG (Grafalon)+CyA+MTX/MMF (2010-2017).",single_center,2010,2018,80,363,NA,Control ATG group overlaps with Binkert 2015 (ref 17) lower-dose ATG cohort from same center; PTCy arm is novel.
1145,MDACC_5center_haplo_PTCy_ALL,Multicenter retrospective cohort of 109 consecutive adult (>=18 yr) ALL patients receiving haploidentical HSCT with PTCy-based GVHD prophylaxis at 5 centers (MD Anderson Cancer Center Houston; City of Hope Duarte; Washington University St. Louis; Northside Hospital Atlanta; Instituto de Cancerologia Medellin Colombia),multicenter_collaboration,2005,2015,109,364,NA,"Centers overlap with several existing cohorts (MDACC, City of Hope, Northside Atlanta, Wash U) but this is a unique disease-specific multicenter ALL cohort; no overlap declared with existing cohort_ids in map"
1146,CBMTRG_Chinese_registry_MAC_haplo,"Chinese Bone Marrow Transplantation Registry Group (CBMTRG) multicenter registry of patients with hematologic malignancies undergoing myeloablative haploidentical HSCT, comparing G-CSF/ATG (Beijing Protocol) and PTCy (Baltimore Protocol) GVHD prophylaxis platforms. Nested case-pair 1:4 matching.",national_registry,2013,2018,220,371,NA,"CBMTRG registry; participating centers include Peking University People's Hospital, Xiangya Hospital, PLA Army General Hospital, Nanfang Hospital, First Affiliated Hospital of Soochow University. New cohort; not in existing 7 cohorts or 9 known clusters. Distinct from Beijing Protocol single-center series."
